"Combined_Key","County","Province_State","Country_Region","Month","Deaths_Count"
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-07-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-08-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-09-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-10-01,2
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-11-01,5
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-12-01,2
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2023-01-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2023-02-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2023-03-01,1
"Freestone, Texas, US","Freestone","Texas","US",2020-01-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-02-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-03-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-04-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-05-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-06-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-07-01,0
"Freestone, Texas, US","Freestone","Texas","US",2020-08-01,1
"Freestone, Texas, US","Freestone","Texas","US",2020-09-01,1
"Freestone, Texas, US","Freestone","Texas","US",2020-10-01,2
"Freestone, Texas, US","Freestone","Texas","US",2020-11-01,9
"Freestone, Texas, US","Freestone","Texas","US",2020-12-01,10
"Freestone, Texas, US","Freestone","Texas","US",2021-01-01,10
"Freestone, Texas, US","Freestone","Texas","US",2021-02-01,11
"Freestone, Texas, US","Freestone","Texas","US",2021-03-01,4
"Freestone, Texas, US","Freestone","Texas","US",2021-04-01,1
"Freestone, Texas, US","Freestone","Texas","US",2021-05-01,1
"Freestone, Texas, US","Freestone","Texas","US",2021-06-01,0
"Freestone, Texas, US","Freestone","Texas","US",2021-07-01,1
"Freestone, Texas, US","Freestone","Texas","US",2021-08-01,4
"Freestone, Texas, US","Freestone","Texas","US",2021-09-01,8
"Freestone, Texas, US","Freestone","Texas","US",2021-10-01,5
"Freestone, Texas, US","Freestone","Texas","US",2021-11-01,5
"Freestone, Texas, US","Freestone","Texas","US",2021-12-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-01-01,7
"Freestone, Texas, US","Freestone","Texas","US",2022-02-01,2
"Freestone, Texas, US","Freestone","Texas","US",2022-03-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-04-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-05-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-06-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-07-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-08-01,3
"Freestone, Texas, US","Freestone","Texas","US",2022-09-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-10-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-11-01,0
"Freestone, Texas, US","Freestone","Texas","US",2022-12-01,0
"Freestone, Texas, US","Freestone","Texas","US",2023-01-01,1
"Freestone, Texas, US","Freestone","Texas","US",2023-02-01,1
"Freestone, Texas, US","Freestone","Texas","US",2023-03-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-01-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-02-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-03-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-04-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-05-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-06-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-07-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-08-01,1
"Fremont, Colorado, US","Fremont","Colorado","US",2020-09-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2020-10-01,3
"Fremont, Colorado, US","Fremont","Colorado","US",2020-11-01,11
"Fremont, Colorado, US","Fremont","Colorado","US",2020-12-01,15
"Fremont, Colorado, US","Fremont","Colorado","US",2021-01-01,15
"Fremont, Colorado, US","Fremont","Colorado","US",2021-02-01,8
"Fremont, Colorado, US","Fremont","Colorado","US",2021-03-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2021-04-01,4
"Fremont, Colorado, US","Fremont","Colorado","US",2021-05-01,7
"Fremont, Colorado, US","Fremont","Colorado","US",2021-06-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2021-07-01,3
"Fremont, Colorado, US","Fremont","Colorado","US",2021-08-01,5
"Fremont, Colorado, US","Fremont","Colorado","US",2021-09-01,14
"Fremont, Colorado, US","Fremont","Colorado","US",2021-10-01,30
"Fremont, Colorado, US","Fremont","Colorado","US",2021-11-01,36
"Fremont, Colorado, US","Fremont","Colorado","US",2021-12-01,11
"Fremont, Colorado, US","Fremont","Colorado","US",2022-01-01,17
"Fremont, Colorado, US","Fremont","Colorado","US",2022-02-01,4
"Fremont, Colorado, US","Fremont","Colorado","US",2022-03-01,2
"Fremont, Colorado, US","Fremont","Colorado","US",2022-04-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2022-05-01,2
"Fremont, Colorado, US","Fremont","Colorado","US",2022-06-01,4
"Fremont, Colorado, US","Fremont","Colorado","US",2022-07-01,1
"Fremont, Colorado, US","Fremont","Colorado","US",2022-08-01,2
"Fremont, Colorado, US","Fremont","Colorado","US",2022-09-01,5
"Fremont, Colorado, US","Fremont","Colorado","US",2022-10-01,1
"Fremont, Colorado, US","Fremont","Colorado","US",2022-11-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2022-12-01,7
"Fremont, Colorado, US","Fremont","Colorado","US",2023-01-01,1
"Fremont, Colorado, US","Fremont","Colorado","US",2023-02-01,0
"Fremont, Colorado, US","Fremont","Colorado","US",2023-03-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2020-01-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-02-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-03-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-04-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-05-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-06-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-07-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2020-08-01,2
"Fremont, Idaho, US","Fremont","Idaho","US",2020-09-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2020-10-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2020-11-01,6
"Fremont, Idaho, US","Fremont","Idaho","US",2020-12-01,4
"Fremont, Idaho, US","Fremont","Idaho","US",2021-01-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-02-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-03-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-04-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-05-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-06-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-07-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-08-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2021-09-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2021-10-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2021-11-01,2
"Fremont, Idaho, US","Fremont","Idaho","US",2021-12-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2022-01-01,3
"Fremont, Idaho, US","Fremont","Idaho","US",2022-02-01,3
"Fremont, Idaho, US","Fremont","Idaho","US",2022-03-01,2
"Fremont, Idaho, US","Fremont","Idaho","US",2022-04-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2022-05-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2022-06-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2022-07-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2022-08-01,1
"Fremont, Idaho, US","Fremont","Idaho","US",2022-09-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2022-10-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2022-11-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2022-12-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2023-01-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2023-02-01,0
"Fremont, Idaho, US","Fremont","Idaho","US",2023-03-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-01-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-02-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-03-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-04-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-05-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-06-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-07-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-08-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-09-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2020-10-01,2
"Fremont, Iowa, US","Fremont","Iowa","US",2020-11-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2020-12-01,2
"Fremont, Iowa, US","Fremont","Iowa","US",2021-01-01,3
"Fremont, Iowa, US","Fremont","Iowa","US",2021-02-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2021-03-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-04-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-05-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-06-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2021-07-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-08-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-09-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2021-10-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2021-11-01,2
"Fremont, Iowa, US","Fremont","Iowa","US",2021-12-01,4
"Fremont, Iowa, US","Fremont","Iowa","US",2022-01-01,4
"Fremont, Iowa, US","Fremont","Iowa","US",2022-02-01,3
"Fremont, Iowa, US","Fremont","Iowa","US",2022-03-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2022-04-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-05-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2022-06-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-07-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-08-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-09-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-10-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2022-11-01,2
"Fremont, Iowa, US","Fremont","Iowa","US",2022-12-01,1
"Fremont, Iowa, US","Fremont","Iowa","US",2023-01-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2023-02-01,0
"Fremont, Iowa, US","Fremont","Iowa","US",2023-03-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-01-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-02-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-03-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-04-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-05-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-06-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-07-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-08-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-09-01,14
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-10-01,1
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-11-01,15
"Fremont, Wyoming, US","Fremont","Wyoming","US",2020-12-01,34
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-01-01,13
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-02-01,5
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-03-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-04-01,2
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-05-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-06-01,3
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-07-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-08-01,9
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-09-01,14
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-10-01,13
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-11-01,28
"Fremont, Wyoming, US","Fremont","Wyoming","US",2021-12-01,8
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-01-01,10
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-02-01,7
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-03-01,13
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-04-01,4
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-05-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-06-01,1
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-07-01,2
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-08-01,2
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-09-01,1
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-10-01,3
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-11-01,1
"Fremont, Wyoming, US","Fremont","Wyoming","US",2022-12-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2023-01-01,1
"Fremont, Wyoming, US","Fremont","Wyoming","US",2023-02-01,0
"Fremont, Wyoming, US","Fremont","Wyoming","US",2023-03-01,0
"Fresno, California, US","Fresno","California","US",2020-01-01,0
"Fresno, California, US","Fresno","California","US",2020-02-01,0
"Fresno, California, US","Fresno","California","US",2020-03-01,0
"Fresno, California, US","Fresno","California","US",2020-04-01,7
"Fresno, California, US","Fresno","California","US",2020-05-01,24
"Fresno, California, US","Fresno","California","US",2020-06-01,44
"Fresno, California, US","Fresno","California","US",2020-07-01,58
"Fresno, California, US","Fresno","California","US",2020-08-01,157
"Fresno, California, US","Fresno","California","US",2020-09-01,105
"Fresno, California, US","Fresno","California","US",2020-10-01,56
"Fresno, California, US","Fresno","California","US",2020-11-01,49
"Fresno, California, US","Fresno","California","US",2020-12-01,211
"Fresno, California, US","Fresno","California","US",2021-01-01,283
"Fresno, California, US","Fresno","California","US",2021-02-01,411
"Fresno, California, US","Fresno","California","US",2021-03-01,211
"Fresno, California, US","Fresno","California","US",2021-04-01,54
"Fresno, California, US","Fresno","California","US",2021-05-01,36
"Fresno, California, US","Fresno","California","US",2021-06-01,21
"Fresno, California, US","Fresno","California","US",2021-07-01,17
"Fresno, California, US","Fresno","California","US",2021-08-01,56
"Fresno, California, US","Fresno","California","US",2021-09-01,164
"Fresno, California, US","Fresno","California","US",2021-10-01,167
"Fresno, California, US","Fresno","California","US",2021-11-01,123
"Fresno, California, US","Fresno","California","US",2021-12-01,125
"Fresno, California, US","Fresno","California","US",2022-01-01,84
"Fresno, California, US","Fresno","California","US",2022-02-01,158
"Fresno, California, US","Fresno","California","US",2022-03-01,99
"Fresno, California, US","Fresno","California","US",2022-04-01,28
"Fresno, California, US","Fresno","California","US",2022-05-01,17
"Fresno, California, US","Fresno","California","US",2022-06-01,12
"Fresno, California, US","Fresno","California","US",2022-07-01,28
"Fresno, California, US","Fresno","California","US",2022-08-01,24
"Fresno, California, US","Fresno","California","US",2022-09-01,30
"Fresno, California, US","Fresno","California","US",2022-10-01,30
"Fresno, California, US","Fresno","California","US",2022-11-01,4
"Fresno, California, US","Fresno","California","US",2022-12-01,25
"Fresno, California, US","Fresno","California","US",2023-01-01,44
"Fresno, California, US","Fresno","California","US",2023-02-01,29
"Fresno, California, US","Fresno","California","US",2023-03-01,10
"Frio, Texas, US","Frio","Texas","US",2020-01-01,0
"Frio, Texas, US","Frio","Texas","US",2020-02-01,0
"Frio, Texas, US","Frio","Texas","US",2020-03-01,0
"Frio, Texas, US","Frio","Texas","US",2020-04-01,0
"Frio, Texas, US","Frio","Texas","US",2020-05-01,0
"Frio, Texas, US","Frio","Texas","US",2020-06-01,0
"Frio, Texas, US","Frio","Texas","US",2020-07-01,5
"Frio, Texas, US","Frio","Texas","US",2020-08-01,2
"Frio, Texas, US","Frio","Texas","US",2020-09-01,2
"Frio, Texas, US","Frio","Texas","US",2020-10-01,0
"Frio, Texas, US","Frio","Texas","US",2020-11-01,0
"Frio, Texas, US","Frio","Texas","US",2020-12-01,3
"Frio, Texas, US","Frio","Texas","US",2021-01-01,17
"Frio, Texas, US","Frio","Texas","US",2021-02-01,13
"Frio, Texas, US","Frio","Texas","US",2021-03-01,6
"Frio, Texas, US","Frio","Texas","US",2021-04-01,2
"Frio, Texas, US","Frio","Texas","US",2021-05-01,2
"Frio, Texas, US","Frio","Texas","US",2021-06-01,0
"Frio, Texas, US","Frio","Texas","US",2021-07-01,1
"Frio, Texas, US","Frio","Texas","US",2021-08-01,4
"Frio, Texas, US","Frio","Texas","US",2021-09-01,8
"Frio, Texas, US","Frio","Texas","US",2021-10-01,6
"Frio, Texas, US","Frio","Texas","US",2021-11-01,6
"Frio, Texas, US","Frio","Texas","US",2021-12-01,1
"Frio, Texas, US","Frio","Texas","US",2022-01-01,4
"Frio, Texas, US","Frio","Texas","US",2022-02-01,8
"Frio, Texas, US","Frio","Texas","US",2022-03-01,3
"Frio, Texas, US","Frio","Texas","US",2022-04-01,0
"Frio, Texas, US","Frio","Texas","US",2022-05-01,0
"Frio, Texas, US","Frio","Texas","US",2022-06-01,1
"Frio, Texas, US","Frio","Texas","US",2022-07-01,0
"Frio, Texas, US","Frio","Texas","US",2022-08-01,1
"Frio, Texas, US","Frio","Texas","US",2022-09-01,0
"Frio, Texas, US","Frio","Texas","US",2022-10-01,0
"Frio, Texas, US","Frio","Texas","US",2022-11-01,0
"Frio, Texas, US","Frio","Texas","US",2022-12-01,0
"Frio, Texas, US","Frio","Texas","US",2023-01-01,0
"Frio, Texas, US","Frio","Texas","US",2023-02-01,0
"Frio, Texas, US","Frio","Texas","US",2023-03-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-01-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-02-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-03-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-04-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-05-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-06-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-07-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-08-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-09-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-10-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-11-01,1
"Frontier, Nebraska, US","Frontier","Nebraska","US",2020-12-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-01-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-02-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-03-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-04-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-05-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-06-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-07-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-08-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-09-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-10-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-11-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2021-12-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2022-01-01,0
"Frontier, Nebraska, US","Frontier","Nebraska","US",2022-02-01,0
